"RouteUID","RouteID","RouteName","SubRouteUID","SubRouteID","SubRouteName","Direction","Sequence","FromStopID","ToStopID","Distance"
"HSZ0510","0510","51","HSZ0510A1","0510A1","51A",0,35,"293723","293717","461.06"
"HSZ0510","0510","51","HSZ0510A1","0510A1","51A",0,36,"293717","291677","494.59"
"HSZ0510","0510","51","HSZ0510A1","0510A1","51A",0,37,"291677","291755","265.41"
"HSZ0510","0510","51","HSZ0510A1","0510A1","51A",0,38,"291755","291650","266.86"
"HSZ0510","0510","51","HSZ0510A1","0510A1","51A",0,39,"291650","291655","564.85"
"HSZ0510","0510","51","HSZ0510A1","0510A1","51A",0,40,"291655","307520","241.18"
"HSZ0510","0510","51","HSZ0510A1","0510A1","51A",0,41,"307520","302323","521.76"
"HSZ0510","0510","51","HSZ0510A1","0510A1","51A",0,42,"302323","307521","554.91"
"HSZ0520","0520","52","HSZ052001","052001","52",0,1,"","291690",""
"HSZ0520","0520","52","HSZ052001","052001","52",0,2,"291690","292084","699.56"
"HSZ0520","0520","52","HSZ052001","052001","52",0,3,"292084","292083","380.2"
"HSZ0520","0520","52","HSZ052001","052001","52",0,4,"292083","291688","433.87"
"HSZ0520","0520","52","HSZ052001","052001","52",0,5,"291688","291702","343.86"
"HSZ0520","0520","52","HSZ052001","052001","52",0,6,"291702","291706","721.94"
"HSZ0520","0520","52","HSZ052001","052001","52",0,7,"291706","291294","230.39"
"HSZ0520","0520","52","HSZ052001","052001","52",0,8,"291294","291842","394.31"
"HSZ0520","0520","52","HSZ052001","052001","52",0,9,"291842","291841","284.45"
"HSZ0520","0520","52","HSZ052001","052001","52",0,10,"291841","291694","186.17"
"HSZ0520","0520","52","HSZ052001","052001","52",0,11,"291694","291693","344.34"
"HSZ0520","0520","52","HSZ052001","052001","52",0,12,"291693","293784","333.78"
"HSZ0520","0520","52","HSZ052001","052001","52",0,13,"293784","291710","251.88"
"HSZ0520","0520","52","HSZ052001","052001","52",0,14,"291710","291703","528.84"
"HSZ0520","0520","52","HSZ052001","052001","52",0,15,"291703","291679","698.81"
"HSZ0520","0520","52","HSZ052001","052001","52",0,16,"291679","291697","171.48"
"HSZ0520","0520","52","HSZ052001","052001","52",0,17,"291697","291713","897.45"
"HSZ0520","0520","52","HSZ052001","052001","52",0,18,"291713","291666","532.1"
"HSZ0520","0520","52","HSZ052001","052001","52",0,19,"291666","291676","467.15"
"HSZ0520","0520","52","HSZ052001","052001","52",0,20,"291676","291705","574.95"
"HSZ0520","0520","52","HSZ052001","052001","52",0,21,"291705","291906","796.9"
"HSZ0520","0520","52","HSZ052001","052001","52",0,22,"291906","291905","226.16"
"HSZ0520","0520","52","HSZ052001","052001","52",0,23,"291905","291881","364.26"
"HSZ0520","0520","52","HSZ052001","052001","52",0,24,"291881","291701","368.2"
"HSZ0520","0520","52","HSZ052001","052001","52",0,25,"291701","291686","669.39"
"HSZ0520","0520","52","HSZ052001","052001","52",0,26,"291686","291680","644.39"
"HSZ0520","0520","52","HSZ052001","052001","52",0,27,"291680","291714","254.71"
"HSZ0520","0520","52","HSZ052001","052001","52",0,28,"291714","291696","935.64"
"HSZ0520","0520","52","HSZ052001","052001","52",0,29,"291696","291678","138.84"
"HSZ0520","0520","52","HSZ052001","052001","52",0,30,"291678","291704","784.83"
"HSZ0520","0520","52","HSZ052001","052001","52",0,31,"291704","291711","501.27"
"HSZ0520","0520","52","HSZ052001","052001","52",0,32,"291711","291682","272.94"
"HSZ0520","0520","52","HSZ052001","052001","52",0,33,"291682","291692","285.77"
"HSZ0520","0520","52","HSZ052001","052001","52",0,34,"291692","291695","291.23"
"HSZ0520","0520","52","HSZ052001","052001","52",0,35,"291695","291844","189.67"
"HSZ0520","0520","52","HSZ052001","052001","52",0,36,"291844","291700","150.93"
"HSZ0520","0520","52","HSZ052001","052001","52",0,37,"291700","291782","507.2"
"HSZ0520","0520","52","HSZ052001","052001","52",0,38,"291782","291707","220.96"
"HSZ0520","0520","52","HSZ052001","052001","52",0,39,"291707","291879","688.88"
"HSZ0520","0520","52","HSZ052001","052001","52",0,40,"291879","291689","313.3"
"HSZ0520","0520","52","HSZ052001","052001","52",0,41,"291689","291709","447.35"
"HSZ0520","0520","52","HSZ052001","052001","52",0,42,"291709","291716","356.37"
"HSZ0520","0520","52","HSZ052001","052001","52",0,43,"291716","291690","584.03"
"HSZ0520","0520","52","HSZ0520A1","0520A1","52支A",0,1,"","291690",""
"HSZ0520","0520","52","HSZ0520A1","0520A1","52支A",0,2,"291690","292084","699.56"
"HSZ0520","0520","52","HSZ0520A1","0520A1","52支A",0,3,"292084","292083","380.2"
"HSZ0520","0520","52","HSZ0520A1","0520A1","52支A",0,4,"292083","291688","331.62"
"HSZ0520","0520","52","HSZ0520A1","0520A1","52支A",0,5,"291688","291702","314.09"
"HSZ0520","0520","52","HSZ0520A1","0520A1","52支A",0,6,"291702","291706","723.98"
"HSZ0520","0520","52","HSZ0520A1","0520A1","52支A",0,7,"291706","291294","230.33"
"HSZ0520","0520","52","HSZ0520A1","0520A1","52支A",0,8,"291294","291842","394.31"
"HSZ0520","0520","52","HSZ0520A1","0520A1","52支A",0,9,"291842","291841","284.08"
"HSZ0520","0520","52","HSZ0520A1","0520A1","52支A",0,10,"291841","291694","186.15"
"HSZ0520","0520","52","HSZ0520A1","0520A1","52支A",0,11,"291694","291693","344.36"
"HSZ0520","0520","52","HSZ0520A1","0520A1","52支A",0,12,"291693","293784","334"
"HSZ0520","0520","52","HSZ0520A1","0520A1","52支A",0,13,"293784","291710","251.88"
"HSZ0520","0520","52","HSZ0520A1","0520A1","52支A",0,14,"291710","291703","528.84"
"HSZ0520","0520","52","HSZ0520A1","0520A1","52支A",0,15,"291703","291679","698.81"
"HSZ0520","0520","52","HSZ0520A1","0520A1","52支A",0,16,"291679","291697","171.27"
"HSZ0520","0520","52","HSZ0520A1","0520A1","52支A",0,17,"291697","291713","897.73"
"HSZ0520","0520","52","HSZ0520A1","0520A1","52支A",0,18,"291713","291666","533.25"
"HSZ0520","0520","52","HSZ0520A1","0520A1","52支A",0,19,"291666","291676","467.15"
"HSZ0520","0520","52","HSZ0520A1","0520A1","52支A",0,20,"291676","291705","449.18"
"HSZ0520","0520","52","HSZ0520A1","0520A1","52支A",0,21,"291705","291672","1036.71"
"HSZ0520","0520","52","HSZ0520A1","0520A1","52支A",0,22,"291672","291460","226.91"
"HSZ0520","0520","52","HSZ0520A1","0520A1","52支A",0,23,"291460","291446","197.12"
"HSZ0520","0520","52","HSZ0520A1","0520A1","52支A",0,24,"291446","291906","255.52"
"HSZ0520","0520","52","HSZ0520A1","0520A1","52支A",0,25,"291906","291905","226.05"
"HSZ0520","0520","52","HSZ0520A1","0520A1","52支A",0,26,"291905","291881","365.17"
"HSZ0520","0520","52","HSZ0520A1","0520A1","52支A",0,27,"291881","291701","292.5"
"HSZ0520","0520","52","HSZ0520A1","0520A1","52支A",0,28,"291701","291686","670.5"
"HSZ0520","0520","52","HSZ0520A1","0520A1","52支A",0,29,"291686","291680","644.39"
"HSZ0520","0520","52","HSZ0520A1","0520A1","52支A",0,30,"291680","291714","254.72"
"HSZ0520","0520","52","HSZ0520A1","0520A1","52支A",0,31,"291714","291696","935.71"
"HSZ0520","0520","52","HSZ0520A1","0520A1","52支A",0,32,"291696","291678","138.84"
"HSZ0520","0520","52","HSZ0520A1","0520A1","52支A",0,33,"291678","291704","784.83"
"HSZ0520","0520","52","HSZ0520A1","0520A1","52支A",0,34,"291704","291711","501.25"
"HSZ0520","0520","52","HSZ0520A1","0520A1","52支A",0,35,"291711","291682","272.96"
"HSZ0520","0520","52","HSZ0520A1","0520A1","52支A",0,36,"291682","291692","285.77"
"HSZ0520","0520","52","HSZ0520A1","0520A1","52支A",0,37,"291692","291695","356.35"
"HSZ0520","0520","52","HSZ0520A1","0520A1","52支A",0,38,"291695","291844","189.57"
"HSZ0520","0520","52","HSZ0520A1","0520A1","52支A",0,39,"291844","291700","162.99"
"HSZ0520","0520","52","HSZ0520A1","0520A1","52支A",0,40,"291700","291782","506.28"
"HSZ0520","0520","52","HSZ0520A1","0520A1","52支A",0,41,"291782","291707","242.36"
"HSZ0520","0520","52","HSZ0520A1","0520A1","52支A",0,42,"291707","291879","691.51"
"HSZ0520","0520","52","HSZ0520A1","0520A1","52支A",0,43,"291879","291689","313.29"
"HSZ0520","0520","52","HSZ0520A1","0520A1","52支A",0,44,"291689","291709","447.35"
"HSZ0520","0520","52","HSZ0520A1","0520A1","52支A",0,45,"291709","291716","356.37"
"HSZ0520","0520","52","HSZ0520A1","0520A1","52支A",0,46,"291716","291690",""
"HSZ0530","0530","53","HSZ053001","053001","53",0,1,"","291690",""
"HSZ0530","0530","53","HSZ053001","053001","53",0,2,"291690","292084","701.8"
"HSZ0530","0530","53","HSZ053001","053001","53",0,3,"292084","292083","380.2"
"HSZ0530","0530","53","HSZ053001","053001","53",0,4,"292083","292082","1255.68"
"HSZ0530","0530","53","HSZ053001","053001","53",0,5,"292082","291732","1894.87"
"HSZ0530","0530","53","HSZ053001","053001","53",0,6,"291732","291721","295.29"
"HSZ0530","0530","53","HSZ053001","053001","53",0,7,"291721","291729","177.17"
"HSZ0530","0530","53","HSZ053001","053001","53",0,8,"291729","291718","584.63"
"HSZ0530","0530","53","HSZ053001","053001","53",0,9,"291718","302733","132.85"
"HSZ0530","0530","53","HSZ053001","053001","53",0,10,"302733","291735","172.83"
"HSZ0530","0530","53","HSZ053001","053001","53",0,11,"291735","302329","366.16"
"HSZ0530","0530","53","HSZ053001","053001","53",0,12,"302329","291723","359.7"
"HSZ0530","0530","53","HSZ053001","053001","53",0,13,"291723","291737","651.79"
"HSZ0530","0530","53","HSZ053001","053001","53",0,14,"291737","291703","562.49"
"HSZ0530","0530","53","HSZ053001","053001","53",0,15,"291703","291679","698.81"
"HSZ0530","0530","53","HSZ053001","053001","53",0,16,"291679","291697","171.27"
"HSZ0530","0530","53","HSZ053001","053001","53",0,17,"291697","291713","897.7"
"HSZ0530","0530","53","HSZ053001","053001","53",0,18,"291713","307522","581.67"
"HSZ0530","0530","53","HSZ053001","053001","53",0,19,"307522","291653","569.36"
"HSZ0530","0530","53","HSZ053001","053001","53",0,20,"291653","291705","453.99"
"HSZ0530","0530","53","HSZ053001","053001","53",0,21,"291705","291889","727.12"
"HSZ0530","0530","53","HSZ053001","053001","53",0,22,"291889","291888","179.78"
"HSZ0530","0530","53","HSZ053001","053001","53",0,23,"291888","291687","373.14"
"HSZ0530","0530","53","HSZ053001","053001","53",0,24,"291687","291701","384.01"
"HSZ0530","0530","53","HSZ053001","053001","53",0,25,"291701","291686","669.4"
"HSZ0530","0530","53","HSZ053001","053001","53",0,26,"291686","291680","644.39"
"HSZ0530","0530","53","HSZ053001","053001","53",0,27,"291680","291714","254.7"
"HSZ0530","0530","53","HSZ053001","053001","53",0,28,"291714","291696","935.64"
"HSZ0530","0530","53","HSZ053001","053001","53",0,29,"291696","291678","138.5"
"HSZ0530","0530","53","HSZ053001","053001","53",0,30,"291678","291704","784.56"
"HSZ0530","0530","53","HSZ053001","053001","53",0,31,"291704","291736","534.1"
"HSZ0530","0530","53","HSZ053001","053001","53",0,32,"291736","291722","659.3"
"HSZ0530","0530","53","HSZ053001","053001","53",0,33,"291722","291725","333.68"
"HSZ0530","0530","53","HSZ053001","053001","53",0,34,"291725","291734","496.95"
"HSZ0530","0530","53","HSZ053001","053001","53",0,35,"291734","302734","129.19"
"HSZ0530","0530","53","HSZ053001","053001","53",0,36,"302734","291719","184.53"
"HSZ0530","0530","53","HSZ053001","053001","53",0,37,"291719","291728","480.58"
"HSZ0530","0530","53","HSZ053001","053001","53",0,38,"291728","291720","193.9"
"HSZ0530","0530","53","HSZ053001","053001","53",0,39,"291720","291733","280.69"
"HSZ0530","0530","53","HSZ053001","053001","53",0,40,"291733","291726",""
"HSZ0530","0530","53","HSZ053001","053001","53",0,41,"291726","291709",""
"HSZ0530","0530","53","HSZ053001","053001","53",0,42,"291709","291716","356.37"
"HSZ0530","0530","53","HSZ053001","053001","53",0,43,"291716","291690",""
"HSZ0573","0573","世博3號","HSZ057301","057301","世博3號",0,1,"","293674",""
"HSZ0573","0573","世博3號","HSZ057301","057301","世博3號",0,2,"293674","293683",""
"HSZ0573","0573","世博3號","HSZ057301","057301","世博3號",0,3,"293683","293682","415.84"
"HSZ0573","0573","世博3號","HSZ057301","057301","世博3號",0,4,"293682","293661","428.88"
"HSZ0573","0573","世博3號","HSZ057301","057301","世博3號",0,5,"293661","293656","681.08"
"HSZ0573","0573","世博3號","HSZ057301","057301","世博3號",0,6,"293656","293679","591.64"
"HSZ0573","0573","世博3號","HSZ057301","057301","世博3號",0,7,"293679","293678","218.92"
"HSZ0573","0573","世博3號","HSZ057301","057301","世博3號",0,8,"293678","291682","272.23"
"HSZ0573","0573","世博3號","HSZ057301","057301","世博3號",0,9,"291682","293669","293.14"
"HSZ0573","0573","世博3號","HSZ057301","057301","世博3號",0,10,"293669","291695","286.81"
"HSZ0573","0573","世博3號","HSZ057301","057301","世博3號",0,11,"291695","293663","189.69"
"HSZ0573","0573","世博3號","HSZ057301","057301","世博3號",0,12,"293663","293673","152.02"
"HSZ0573","0573","世博3號","HSZ057301","057301","世博3號",0,13,"293673","302736","324.39"
"HSZ0573","0573","世博3號","HSZ057301","057301","世博3號",0,14,"302736","293681","509.75"
"HSZ0573","0573","世博3號","HSZ057301","057301","世博3號",0,15,"293681","293675","651.26"
"HSZ0573","0573","世博3號","HSZ057301","057301","世博3號",0,16,"293675","291233","308.89"
"HSZ0573","0573","世博3號","HSZ057301","057301","世博3號",0,17,"291233","291229","240.93"
"HSZ0573","0573","世博3號","HSZ057301","057301","世博3號",0,18,"291229","291239","246.64"
"HSZ0573","0573","世博3號","HSZ057301","057301","世博3號",0,19,"291239","291224","200.56"
"HSZ0573","0573","世博3號","HSZ057301","057301","世博3號",0,20,"291224","291228","279.83"
"HSZ0573","0573","世博3號","HSZ057301","057301","世博3號",0,21,"291228","291227","211.02"
"HSZ0573","0573","世博3號","HSZ057301","057301","世博3號",0,22,"291227","293671","628.5"
"HSZ0573","0573","世博3號","HSZ057301","057301","世博3號",0,23,"293671","293677","294.17"
"HSZ0573","0573","世博3號","HSZ057301","057301","世博3號",0,24,"293677","293672","303.52"
"HSZ0573","0573","世博3號","HSZ057301","057301","世博3號",0,25,"293672","293676","246.69"
"HSZ0573","0573","世博3號","HSZ057301","057301","世博3號",0,26,"293676","293680","311.99"
"HSZ0573","0573","世博3號","HSZ057301","057301","世博3號",0,27,"293680","291279","216.59"
"HSZ0573","0573","世博3號","HSZ057301","057301","世博3號",0,28,"291279","291257","325.83"
"HSZ0573","0573","世博3號","HSZ057301","057301","世博3號",0,29,"291257","293793","184.26"
"HSZ0573","0573","世博3號","HSZ057301","057301","世博3號",0,30,"293793","293792","393.35"
"HSZ0573","0573","世博3號","HSZ057301","057301","世博3號",0,31,"293792","291269","187.3"
"HSZ0573","0573","世博3號","HSZ057301","057301","世博3號",0,32,"291269","293791","239.01"
"HSZ0573","0573","世博3號","HSZ057301","057301","世博3號",0,33,"293791","291263","161"
"HSZ0573","0573","世博3號","HSZ057301","057301","世博3號",0,34,"291263","291268","370.62"
"HSZ0573","0573","世博3號","HSZ057301","057301","世博3號",0,35,"291268","293789","847.01"
"HSZ0573","0573","世博3號","HSZ057301","057301","世博3號",0,36,"293789","302737","497.04"
"HSZ0573","0573","世博3號","HSZ057301","057301","世博3號",0,37,"302737","291780","239.89"
"HSZ0573","0573","世博3號","HSZ057301","057301","世博3號",0,38,"291780","291841","291.63"
"HSZ0573","0573","世博3號","HSZ057301","057301","世博3號",0,39,"291841","291694","149.57"
"HSZ0573","0573","世博3號","HSZ057301","057301","世博3號",0,40,"291694","291693","341.33"
"HSZ0573","0573","世博3號","HSZ057301","057301","世博3號",0,41,"291693","293784","335.39"
"HSZ0573","0573","世博3號","HSZ057301","057301","世博3號",0,42,"293784","291710","250.49"
"HSZ0573","0573","世博3號","HSZ057301","057301","世博3號",0,43,"291710","293782","207.36"
"HSZ0573","0573","世博3號","HSZ057301","057301","世博3號",0,44,"293782","293655","615.72"
"HSZ0573","0573","世博3號","HSZ057301","057301","世博3號",0,45,"293655","293779","805.5"
"HSZ0573","0573","世博3號","HSZ057301","057301","世博3號",0,46,"293779","293778","351.29"
"HSZ0573","0573","世博3號","HSZ057301","057301","世博3號",0,47,"293778","293777","432.11"
"HSZ0573","0573","世博3號","HSZ057301","057301","世博3號",0,48,"293777","293674",""
"HSZ0575","0575","世博5號","HSZ057501","057501","世博5號",0,1,"","304252",""
"HSZ0575","0575","世博5號","HSZ057501","057501","世博5號",0,2,"304252","300408","1253.92"
"HSZ0575","0575","世博5號","HSZ057501","057501","世博5號",0,3,"300408","293693","313.22"
"HSZ0575","0575","世博5號","HSZ057501","057501","世博5號",0,4,"293693","293703","52.55"
"HSZ0575","0575","世博5號","HSZ057501","057501","世博5號",0,5,"293703","293698","253.35"
"HSZ0575","0575","世博5號","HSZ057501","057501","世博5號",0,6,"293698","291846","191.18"
"HSZ0575","0575","世博5號","HSZ057501","057501","世博5號",0,7,"291846","291592","369.26"
"HSZ0575","0575","世博5號","HSZ057501","057501","世博5號",0,8,"291592","291582","483.25"
"HSZ0575","0575","世博5號","HSZ057501","057501","世博5號",0,9,"291582","291593","391.98"
"HSZ0575","0575","世博5號","HSZ057501","057501","世博5號",0,10,"291593","291589","497.14"
"HSZ0575","0575","世博5號","HSZ057501","057501","世博5號",0,11,"291589","291585","279.8"
"HSZ0575","0575","世博5號","HSZ057501","057501","世博5號",0,12,"291585","293699","198.31"
"HSZ0575","0575","世博5號","HSZ057501","057501","世博5號",0,13,"293699","293687","399.49"
"HSZ0575","0575","世博5號","HSZ057501","057501","世博5號",0,14,"293687","293695","382.73"
"HSZ0575","0575","世博5號","HSZ057501","057501","世博5號",0,15,"293695","293686","609.62"
"HSZ0575","0575","世博5號","HSZ057501","057501","世博5號",0,16,"293686","293704","533.54"
"HSZ0575","0575","世博5號","HSZ057501","057501","世博5號",0,17,"293704","293696","740.34"
"HSZ0575","0575","世博5號","HSZ057501","057501","世博5號",0,18,"293696","293702","368.24"
"HSZ0575","0575","世博5號","HSZ057501","057501","世博5號",0,19,"293702","293697","399.12"
"HSZ0575","0575","世博5號","HSZ057501","057501","世博5號",0,20,"293697","291301","731.16"
"HSZ0575","0575","世博5號","HSZ057501","057501","世博5號",0,21,"291301","293694","451.64"
"HSZ0575","0575","世博5號","HSZ057501","057501","世博5號",0,22,"293694","293688","838.59"
"HSZ0575","0575","世博5號","HSZ057501","057501","世博5號",0,23,"293688","222237","877.05"
"HSZ0575","0575","世博5號","HSZ057501","057501","世博5號",0,24,"222237","291222","349.26"
"HSZ0575","0575","世博5號","HSZ057501","057501","世博5號",0,25,"291222","291704","350.56"
"HSZ0575","0575","世博5號","HSZ057501","057501","世博5號",0,26,"291704","293645","931.67"
"HSZ0575","0575","世博5號","HSZ057502","057502","世博5號",1,1,"","293645",""
"HSZ0575","0575","世博5號","HSZ057502","057502","世博5號",1,2,"293645","293679","253.69"
"HSZ0575","0575","世博5號","HSZ057502","057502","世博5號",1,3,"293679","291703","476.48"
"HSZ0575","0575","世博5號","HSZ057502","057502","世博5號",1,4,"291703","291251","257.88"
"HSZ0575","0575","世博5號","HSZ057502","057502","世博5號",1,5,"291251","293715","2378.18"
"HSZ0575","0575","世博5號","HSZ057502","057502","世博5號",1,6,"293715","293711","581.77"
"HSZ0575","0575","世博5號","HSZ057502","057502","世博5號",1,7,"293711","293718","696.25"
"HSZ0575","0575","世博5號","HSZ057502","057502","世博5號",1,8,"293718","293723","327.9"
"HSZ0575","0575","世博5號","HSZ057502","057502","世博5號",1,9,"293723","293717","461.06"
"HSZ0575","0575","世博5號","HSZ057502","057502","世博5號",1,10,"293717","293726","707.68"
"HSZ0575","0575","世博5號","HSZ057502","057502","世博5號",1,11,"293726","293709","780.04"
"HSZ0575","0575","世博5號","HSZ057502","057502","世博5號",1,12,"293709","293716","358.69"
"HSZ0575","0575","世博5號","HSZ057502","057502","世博5號",1,13,"293716","293710","499.99"
"HSZ0575","0575","世博5號","HSZ057502","057502","世博5號",1,14,"293710","293720","564.61"
"HSZ0575","0575","世博5號","HSZ057502","057502","世博5號",1,15,"293720","293713","201.72"
"HSZ0575","0575","世博5號","HSZ057502","057502","世博5號",1,16,"293713","293721","293.47"
"HSZ0575","0575","世博5號","HSZ057502","057502","世博5號",1,17,"293721","293728","471.44"
"HSZ0575","0575","世博5號","HSZ057502","057502","世博5號",1,18,"293728","293712","532.31"
"HSZ0575","0575","世博5號","HSZ057502","057502","世博5號",1,19,"293712","291576","554.84"
"HSZ0575","0575","世博5號","HSZ057502","057502","世博5號",1,20,"291576","291562","403.31"
"HSZ0575","0575","世博5號","HSZ057502","057502","世博5號",1,21,"291562","293719","293.07"
"HSZ0575","0575","世博5號","HSZ057502","057502","世博5號",1,22,"293719","293725","261.05"
"HSZ0575","0575","世博5號","HSZ057502","057502","世博5號",1,23,"293725","300409","322.38"
"HSZ0575","0575","世博5號","HSZ057502","057502","世博5號",1,24,"300409","294558","1311.86"
"HSZ0710","0710","71","HSZ0710A1","0710A1","71A",0,1,"","302735",""
"HSZ0710","0710","71","HSZ0710A1","0710A1","71A",0,2,"302735","295453","373.33"
"HSZ0710","0710","71","HSZ0710A1","0710A1","71A",0,3,"295453","300709","655.79"
"HSZ0710","0710","71","HSZ0710A1","0710A1","71A",0,4,"300709","295427","432.62"
"HSZ0710","0710","71","HSZ0710A1","0710A1","71A",0,5,"295427","301550",""
"HSZ0710","0710","71","HSZ0710A1","0710A1","71A",0,6,"301550","295436",""
"HSZ0710","0710","71","HSZ0710A1","0710A1","71A",0,7,"295436","295425","484.64"
"HSZ0710","0710","71","HSZ0710A1","0710A1","71A",0,8,"295425","295424","212.27"
"HSZ0710","0710","71","HSZ0710A1","0710A1","71A",0,9,"295424","295434","519.36"
"HSZ0710","0710","71","HSZ0710A1","0710A1","71A",0,10,"295434","295430","296.62"
"HSZ0710","0710","71","HSZ0710A1","0710A1","71A",0,11,"295430","295431","769.88"
"HSZ0710","0710","71","HSZ0710A1","0710A1","71A",0,12,"295431","295435","473.83"
"HSZ0710","0710","71","HSZ0710A1","0710A1","71A",0,13,"295435","300502","562.59"
"HSZ0710","0710","71","HSZ0710A1","0710A1","71A",0,14,"300502","295422","208.31"
"HSZ0710","0710","71","HSZ0710A1","0710A1","71A",0,15,"295422","295420","434.1"
"HSZ0710","0710","71","HSZ0710A1","0710A1","71A",0,16,"295420","295432","284.41"
"HSZ0710","0710","71","HSZ0710A1","0710A1","71A",0,17,"295432","295423","241.11"
"HSZ0710","0710","71","HSZ0710A1","0710A1","71A",0,18,"295423","295429","345.74"
"HSZ0710","0710","71","HSZ0710A1","0710A1","71A",0,19,"295429","295421","129.22"
"HSZ0710","0710","71","HSZ0710A1","0710A1","71A",0,20,"295421","295426","335.57"
"HSZ0710","0710","71","HSZ0710A1","0710A1","71A",0,21,"295426","295433","187.63"
"HSZ0710","0710","71","HSZ0710A1","0710A1","71A",0,22,"295433","302067","757.78"
"HSZ0710","0710","71","HSZ0710A1","0710A1","71A",0,23,"302067","295428","433.73"
"HSZ0710","0710","71","HSZ0710A1","0710A1","71A",0,24,"295428","302068","296.88"
"HSZ0710","0710","71","HSZ0710A1","0710A1","71A",0,25,"302068","295449","572.99"
"HSZ0710","0710","71","HSZ0710A1","0710A1","71A",0,26,"295449","295441",""
"HSZ0710","0710","71","HSZ0710A1","0710A1","71A",0,27,"295441","295442",""
"HSZ0710","0710","71","HSZ0710A1","0710A1","71A",0,28,"295442","295451","458.83"
"HSZ0710","0710","71","HSZ0710A1","0710A1","71A",0,29,"295451","302069",""
"HSZ0710","0710","71","HSZ0710A1","0710A1","71A",0,30,"302069","295452",""
"HSZ0710","0710","71","HSZ0710A1","0710A1","71A",0,31,"295452","300710","454.18"
"HSZ0710","0710","71","HSZ0710A1","0710A1","71A",0,32,"300710","302070","688.98"
"HSZ0710","0710","71","HSZ0710A1","0710A1","71A",0,33,"302070","302780",""
"HSZ0720","0720","72","HSZ072001","072001","72",0,1,"","302735",""
"HSZ0720","0720","72","HSZ072001","072001","72",0,2,"302735","295453","373.33"
"HSZ0720","0720","72","HSZ072001","072001","72",0,3,"295453","300710","655.24"
"HSZ0720","0720","72","HSZ072001","072001","72",0,4,"300710","295855","369.83"
"HSZ0720","0720","72","HSZ072001","072001","72",0,5,"295855","301550",""
"HSZ0720","0720","72","HSZ072001","072001","72",0,6,"301550","295861",""
"HSZ0720","0720","72","HSZ072001","072001","72",0,7,"295861","295852","157.86"
"HSZ0720","0720","72","HSZ072001","072001","72",0,8,"295852","295847","302.95"
"HSZ0720","0720","72","HSZ072001","072001","72",0,9,"295847","295849","245.96"
"HSZ0720","0720","72","HSZ072001","072001","72",0,10,"295849","295860","321.13"
"HSZ0720","0720","72","HSZ072001","072001","72",0,11,"295860","295468","249.39"
"HSZ0720","0720","72","HSZ072001","072001","72",0,12,"295468","295851","420.97"
"HSZ0720","0720","72","HSZ072001","072001","72",0,13,"295851","295850","327.22"
"HSZ0720","0720","72","HSZ072001","072001","72",0,14,"295850","295853","332.42"
"HSZ0720","0720","72","HSZ072001","072001","72",0,15,"295853","295857","231.89"
"HSZ0720","0720","72","HSZ072001","072001","72",0,16,"295857","295845","283.38"
"HSZ0720","0720","72","HSZ072001","072001","72",0,17,"295845","295854","294.73"
"HSZ0720","0720","72","HSZ072001","072001","72",0,18,"295854","295859","387.98"
"HSZ0720","0720","72","HSZ072001","072001","72",0,19,"295859","295856","409.24"
"HSZ0720","0720","72","HSZ072001","072001","72",0,20,"295856","295469","421.72"
"HSZ0720","0720","72","HSZ072001","072001","72",0,21,"295469","295471","805.67"
"HSZ0720","0720","72","HSZ072001","072001","72",0,22,"295471","295470","434.77"
"HSZ0720","0720","72","HSZ072001","072001","72",0,23,"295470","295456",""
"HSZ0720","0720","72","HSZ072001","072001","72",0,24,"295456","295476",""
"HSZ0720","0720","72","HSZ072001","072001","72",0,25,"295476","295473","377.89"
"HSZ0720","0720","72","HSZ072002","072002","72",1,1,"","303432",""
"HSZ0720","0720","72","HSZ072002","072002","72",1,2,"303432","295496","413.14"
"HSZ0720","0720","72","HSZ072002","072002","72",1,3,"295496","304255","1459.45"
"HSZ0720","0720","72","HSZ072002","072002","72",1,4,"304255","304256",""
"HSZ0720","0720","72","HSZ072002","072002","72",1,5,"304256","295492",""
"HSZ0720","0720","72","HSZ072002","072002","72",1,6,"295492","295491","826.48"
"HSZ0720","0720","72","HSZ072002","072002","72",1,7,"295491","295873","404.86"
"HSZ0720","0720","72","HSZ072002","072002","72",1,8,"295873","295876","425.44"
"HSZ0720","0720","72","HSZ072002","072002","72",1,9,"295876","295871","394.78"
"HSZ0720","0720","72","HSZ072002","072002","72",1,10,"295871","295862","303.61"
"HSZ0720","0720","72","HSZ072002","072002","72",1,11,"295862","295874","302.99"
"HSZ0720","0720","72","HSZ072002","072002","72",1,12,"295874","295870","206.88"
"HSZ0720","0720","72","HSZ072002","072002","72",1,13,"295870","295867","336.37"
"HSZ0720","0720","72","HSZ072002","072002","72",1,14,"295867","295868","284.7"
"HSZ0720","0720","72","HSZ072002","072002","72",1,15,"295868","295490","341.99"
"HSZ0720","0720","72","HSZ072002","072002","72",1,16,"295490","295877","439.13"
"HSZ0720","0720","72","HSZ072002","072002","72",1,17,"295877","295866","193.6"
"HSZ0720","0720","72","HSZ072002","072002","72",1,18,"295866","295864","120.44"
"HSZ0720","0720","72","HSZ072002","072002","72",1,19,"295864","295869","409.09"
"HSZ0720","0720","72","HSZ072002","072002","72",1,20,"295869","295878","221.67"
