"RouteUID","RouteID","RouteName","SubRouteUID","SubRouteID","SubRouteName","Direction","StopUID","StopID","StopName","StopBoarding","StopSequence","PositionLon","PositionLat","StationID","LocationCityCode"
"HSZ0010","0010","藍線1區","HSZ001001","001001","藍線1區",0,"HSZ291764","291764","新竹高商",0,9,120.9845588,24.7968412,"130202","HSZ"
"HSZ0010","0010","藍線1區","HSZ001001","001001","藍線1區",0,"HSZ291225","291225","水源地",0,10,120.9858361,24.79784722,"130203","HSZ"
"HSZ0010","0010","藍線1區","HSZ001001","001001","藍線1區",0,"HSZ291246","291246","學府路口",0,11,120.9869173,24.80044104,"130204","HSZ"
"HSZ0010","0010","藍線1區","HSZ001001","001001","藍線1區",0,"HSZ291222","291222","工研院光復院區",0,12,120.9887464,24.80039182,"130205","HSZ"
"HSZ0010","0010","藍線1區","HSZ001001","001001","藍線1區",0,"HSZ291241","291241","馬偕醫院",0,13,120.9904029,24.79981956,"130206","HSZ"
"HSZ0010","0010","藍線1區","HSZ001001","001001","藍線1區",0,"HSZ291240","291240","海軍新村",0,14,120.9921951,24.79924913,"130207","HSZ"
"HSZ0010","0010","藍線1區","HSZ001001","001001","藍線1區",0,"HSZ291230","291230","光復中學",0,15,120.99456,24.79824,"130208","HSZ"
"HSZ0010","0010","藍線1區","HSZ001001","001001","藍線1區",0,"HSZ291242","291242","清華大學",0,16,120.997466,24.796259,"130209","HSZ"
"HSZ0010","0010","藍線1區","HSZ001001","001001","藍線1區",0,"HSZ291237","291237","金城新村口",0,17,121.0005388,24.79371669,"130210","HSZ"
"HSZ0010","0010","藍線1區","HSZ001001","001001","藍線1區",0,"HSZ293681","293681","過溝",0,18,121.0032595,24.79179192,"130211","HSZ"
"HSZ0010","0010","藍線1區","HSZ001001","001001","藍線1區",0,"HSZ291238","291238","科學園區",0,19,121.0083312,24.78827896,"130212","HSZ"
"HSZ0010","0010","藍線1區","HSZ001001","001001","藍線1區",0,"HSZ291233","291233","和平",0,20,121.0107209,24.78657602,"130213","HSZ"
"HSZ0010","0010","藍線1區","HSZ001001","001001","藍線1區",0,"HSZ291229","291229","光武國中",0,21,121.0120782,24.78553661,"130214","HSZ"
"HSZ0010","0010","藍線1區","HSZ001001","001001","藍線1區",0,"HSZ291239","291239","科學園區別墅",0,22,121.01423,24.784533,"130215","HSZ"
"HSZ0010","0010","藍線1區","HSZ001001","001001","藍線1區",0,"HSZ291224","291224","日光燈",0,23,121.0160677,24.78385101,"130216","HSZ"
"HSZ0010","0010","藍線1區","HSZ001001","001001","藍線1區",0,"HSZ291228","291228","仙水",0,24,121.0185001,24.78284215,"130217","HSZ"
"HSZ0010","0010","藍線1區","HSZ001001","001001","藍線1區",0,"HSZ291227","291227","世界高中",0,25,121.0200794,24.78210329,"130218","HSZ"
"HSZ0010","0010","藍線1區","HSZ001001","001001","藍線1區",0,"HSZ291250","291250","關東橋",0,26,121.0229651,24.78139049,"130219","HSZ"
"HSZ0010","0010","藍線1區","HSZ001001","001001","藍線1區",0,"HSZ291249","291249","關東新村",0,27,121.0255648,24.78112138,"130220","HSZ"
"HSZ0010","0010","藍線1區","HSZ001001","001001","藍線1區",0,"HSZ291232","291232","竹中口",0,28,121.0285771,24.7807872,"130221","HSQ"
"HSZ0010","0010","藍線1區","HSZ001001","001001","藍線1區",0,"HSZ291231","291231","竹中",0,29,121.031,24.781215,"130222","HSQ"
"HSZ0010","0010","藍線1區","HSZ001001","001001","藍線1區",0,"HSZ291261","291261","竹中口",0,30,121.0284702,24.78092052,"130223","HSQ"
"HSZ0010","0010","藍線1區","HSZ001001","001001","藍線1區",0,"HSZ291278","291278","關東新村",0,31,121.0255387,24.78129513,"130224","HSZ"
"HSZ0010","0010","藍線1區","HSZ001001","001001","藍線1區",0,"HSZ291279","291279","關東橋",0,32,121.0231035,24.78153688,"130225","HSZ"
"HSZ0010","0010","藍線1區","HSZ001001","001001","藍線1區",0,"HSZ291257","291257","世界高中",0,33,121.0201493,24.78225329,"130226","HSZ"
"HSZ0010","0010","藍線1區","HSZ001001","001001","藍線1區",0,"HSZ291258","291258","仙水",0,34,121.0185503,24.78290244,"130227","HSZ"
"HSZ0010","0010","藍線1區","HSZ001001","001001","藍線1區",0,"HSZ291254","291254","日光燈",0,35,121.015705303075,24.784082,"130228","HSZ"
"HSZ0010","0010","藍線1區","HSZ001001","001001","藍線1區",0,"HSZ291269","291269","科學園區別墅",0,36,121.01401,24.784735,"130229","HSZ"
"HSZ0010","0010","藍線1區","HSZ001001","001001","藍線1區",0,"HSZ293791","293791","光武國中",0,37,121.0120255,24.78568086,"130230","HSZ"
"HSZ0010","0010","藍線1區","HSZ001001","001001","藍線1區",0,"HSZ304425","304425","和平",0,38,121.01083,24.78664,"130231","HSZ"
"HSZ0010","0010","藍線1區","HSZ001001","001001","藍線1區",0,"HSZ291268","291268","科學園區",0,39,121.00802,24.78877,"130232","HSZ"
"HSZ0010","0010","藍線1區","HSZ001001","001001","藍線1區",0,"HSZ291274","291274","過溝",0,40,121.0024042,24.79267965,"130233","HSZ"
"HSZ0010","0010","藍線1區","HSZ001001","001001","藍線1區",0,"HSZ291267","291267","金城新村口",0,41,121.000974,24.7936413,"130234","HSZ"
"HSZ0010","0010","藍線1區","HSZ001001","001001","藍線1區",0,"HSZ291253","291253","文教新村",0,42,120.9988371,24.79532217,"130235","HSZ"
"HSZ0010","0010","藍線1區","HSZ001001","001001","藍線1區",0,"HSZ291271","291271","清華大學",0,43,120.9963586,24.797301,"130236","HSZ"
"HSZ0010","0010","藍線1區","HSZ001001","001001","藍線1區",0,"HSZ291260","291260","光復中學",0,44,120.99484,24.79834,"130237","HSZ"
"HSZ0010","0010","藍線1區","HSZ001001","001001","藍線1區",0,"HSZ291270","291270","馬偕醫院",0,45,120.9918559,24.79961087,"130238","HSZ"
"HSZ0010","0010","藍線1區","HSZ001001","001001","藍線1區",0,"HSZ291767","291767","學府路口",0,46,120.986692,24.800231,"130240","HSZ"
"HSZ0010","0010","藍線1區","HSZ001001","001001","藍線1區",0,"HSZ291768","291768","水源地",0,47,120.9856229,24.79782548,"130241","HSZ"
"HSZ0010","0010","藍線1區","HSZ001001","001001","藍線1區",0,"HSZ291273","291273","新竹高商",0,48,120.9841376,24.79678504,"130242","HSZ"
